#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi    ft
2007 08 30 21 00  86  4.2  5.1  1.65 13.79  7.27 999 1015.6  26.8  27.8 999.0 99.0 99.00
2007 08 30 22 00  87  4.8  5.9  1.46 14.81  6.59 999 1015.3  26.9  27.9 999.0 99.0 99.00
2007 08 30 23 00  93  4.4  5.6  1.55 14.81  6.79 999 1015.0  27.0  28.0 999.0 99.0 99.00
2007 08 31 00 00 119  5.8  7.0  1.66 13.79  6.26 999 1014.5  27.0  28.0 999.0 99.0 99.00
2007 08 31 01 00 112  4.9  6.2  1.71 13.79  6.01 999 1014.1  26.8  28.0 999.0 99.0 99.00
2007 08 31 02 00 106  6.0  7.0  1.66 14.81  5.92 999 1013.5  27.1  28.0 999.0 99.0 99.00
2007 08 31 03 00 109  5.4  6.4  1.71 14.81  6.04 999 1013.6  27.2  28.0 999.0 99.0 99.00
2007 08 31 04 00 100  4.7  6.0  1.68 14.81  6.00 999 1013.9  27.0  27.9 999.0 99.0 99.00
2007 08 31 05 00 104  5.5  6.3  1.45 12.90  5.63 999 1014.2  27.0  27.9 999.0 99.0 99.00
2007 08 31 06 00 100  5.3  6.0  1.57 12.90  6.06 999 1014.8  27.1  27.8 999.0 99.0 99.00
2007 08 31 07 00  87  7.0  8.2  1.58 12.90  5.87 999 1015.2  27.2  27.8 999.0 99.0 99.00
2007 08 31 08 00  83  7.3  9.0  1.60 13.79  5.84 999 1015.8  27.0  27.7 999.0 99.0 99.00
2007 08 31 09 00  80  6.4  7.7  1.60 13.79  5.60 999 1016.3  26.9  27.7 999.0 99.0 99.00
2007 08 31 10 00  70  6.0  7.3  1.45  9.09  5.47 999 1016.4  26.9  27.7 999.0 99.0 99.00
2007 08 31 11 00  70  5.3  6.7  1.44 14.81  5.37 999 1016.2  27.0  27.7 999.0 99.0 99.00
2007 08 31 12 00  57  5.2  6.3  1.60 12.12  5.87 999 1015.6  26.9  27.7 999.0 99.0 99.00
2007 08 31 13 00  62  4.5  5.7  1.60 11.43  5.77 999 1015.2  26.9  27.7 999.0 99.0 99.00
2007 08 31 14 00  71  4.2  5.3  1.66 10.81  6.18 999 1015.2  26.8  27.7 999.0 99.0 99.00
2007 08 31 15 00  83  4.6  5.7  1.69 13.79  6.40 999 1015.1  26.9  27.7 999.0 99.0 99.00
2007 08 31 16 00  97  5.6  6.9  1.68 11.43  6.28 999 1015.2  26.9  27.7 999.0 99.0 99.00
2007 08 31 17 00  85  6.5  8.2  1.77 11.43  6.12 999 1015.7  26.6  27.7 999.0 99.0 99.00
2007 08 31 18 00 107  5.0  6.2  1.74 10.81  5.70 999 1016.3  26.1  27.7 999.0 99.0 99.00
2007 08 31 19 00  85  6.0  7.3  1.72 10.81  5.69 999 1016.4  26.8  27.7 999.0 99.0 99.00
2007 08 31 20 00  77  6.0  8.8  1.63 11.43  5.81 999 1016.5  26.9  27.7 999.0 99.0 99.00
2007 08 31 21 00  87  5.3  6.4  1.69 10.81  6.20 999 1016.5  26.9  27.7 999.0 99.0 99.00
2007 08 31 22 00  82  9.3 11.4  1.74  6.67  6.13 999 1016.4  25.4  27.8 999.0 99.0 99.00
2007 08 31 23 00 124  4.6  5.7  1.89  7.14  6.15 999 1016.1  24.8  27.8 999.0 99.0 99.00
2007 09 01 00 00  85  5.1  6.7  1.92  6.67  5.88 999 1015.4  26.1  27.8 999.0 99.0 99.00
2007 09 01 01 00  85  5.3  6.3  1.89  7.14  5.80 999 1014.8  26.6  27.8 999.0 99.0 99.00
2007 09 01 02 00  89  5.9  7.2  2.02  6.67  6.18 999 1014.6  26.7  27.8 999.0 99.0 99.00
2007 09 01 03 00 106  8.5 10.1  1.95  6.25  5.71 999 1014.5  26.1  27.8 999.0 99.0 99.00
2007 09 01 04 00  93  7.7  9.3  1.98  7.14  5.73 999 1014.5  26.2  27.8 999.0 99.0 99.00
2007 09 01 05 00  70  6.2  7.4  2.04  6.67  5.97 999 1014.8  26.6  27.7 999.0 99.0 99.00
2007 09 01 06 00  70  7.9  9.7  1.97  6.25  5.76 999 1015.2  26.7  27.7 999.0 99.0 99.00
2007 09 01 07 00  62  6.1  7.5  1.88  6.67  5.83 999 1015.5  26.7  27.7 999.0 99.0 99.00
2007 09 01 08 00  64  6.7  8.0  1.84  6.67  5.93 999 1015.8  26.9  27.7 999.0 99.0 99.00
2007 09 01 09 00  65  7.0  8.1  1.94  7.14  6.09 999 1015.9  26.9  27.6 999.0 99.0 99.00
2007 09 01 10 00  81  7.2  8.5  1.82  7.14  5.98 999 1015.8  27.0  27.6 999.0 99.0 99.00
2007 09 01 11 00  67  7.4  8.4  1.88  6.67  5.87 999 1015.7  26.8  27.6 999.0 99.0 99.00
2007 09 01 12 00  96  6.4  7.6  1.69  7.14  5.43 999 1015.1  26.8  27.6 999.0 99.0 99.00
2007 09 01 13 00  92  5.2  6.3  1.88  7.14  6.07 999 1014.7  26.8  27.6 999.0 99.0 99.00
2007 09 01 14 00 100  6.0  7.5  1.76  6.67  5.77 999 1014.4  26.1  27.6 999.0 99.0 99.00
2007 09 01 15 00 101  5.7  7.1  1.86 14.81  6.25 999 1014.4  26.4  27.6 999.0 99.0 99.00
2007 09 01 16 00 103  5.6  7.5  1.82 14.81  6.20 999 1014.6  26.5  27.6 999.0 99.0 99.00
2007 09 01 17 00  99  6.5  7.6  1.96  7.14  5.86 999 1014.9  26.8  27.6 999.0 99.0 99.00
2007 09 01 18 00 102  6.6  7.7  1.99  7.14  6.09 999 1015.5  26.9  27.6 999.0 99.0 99.00
2007 09 01 19 00 102  6.1  7.3  1.83  6.67  5.52 999 1015.9  27.0  27.6 999.0 99.0 99.00
2007 09 01 20 00 100  6.0  7.5  1.88 11.43  5.93 999 1016.2  27.0  27.6 999.0 99.0 99.00
2007 09 01 21 00  93  6.4  7.5  1.81  6.25  5.73 999 1016.3  26.8  27.6 999.0 99.0 99.00
2007 09 01 22 00 118  5.8  7.6  1.79  7.14  5.57 999 1015.9  26.8  27.7 999.0 99.0 99.00
2007 09 01 23 00 105  6.8  7.9  1.73  6.67  5.65 999 1015.3  26.9  27.7 999.0 99.0 99.00
2007 09 02 00 00  97  6.6  7.8  1.94  6.25  5.66 999 1014.7  26.7  27.7 999.0 99.0 99.00
2007 09 02 01 00  96  5.6  6.9  1.94  6.67  5.76 999 1014.4  27.0  27.8 999.0 99.0 99.00
2007 09 02 02 00  96  5.8  6.9  1.85  5.88  5.51 999 1013.8  27.0  27.8 999.0 99.0 99.00
2007 09 02 03 00 101  5.3  6.7  1.84  6.25  5.77 999 1013.7  26.9  27.8 999.0 99.0 99.00
2007 09 02 04 00 101  4.4  6.3  1.80  6.25  5.70 999 1013.8  27.0  27.8 999.0 99.0 99.00
2007 09 02 05 00 110  5.0  6.2  1.81  5.88  5.75 999 1014.1  26.8  27.7 999.0 99.0 99.00
2007 09 02 06 00 105  6.0  6.7  1.87  6.67  5.88 999 1014.4  27.0  27.7 999.0 99.0 99.00
2007 09 02 07 00 106  5.2  6.4  1.71 10.81  5.77 999 1014.8  26.9  27.7 999.0 99.0 99.00
2007 09 02 08 00  94  6.8  7.9  1.69  6.67  5.80 999 1015.1  26.7  27.7 999.0 99.0 99.00
2007 09 02 09 00 100  7.4  8.7  1.68  7.14  5.47 999 1015.4  25.8  27.7 999.0 99.0 99.00
2007 09 02 10 00  89  4.0  5.2  1.70  7.14  5.83 999 1015.2  25.8  27.7 999.0 99.0 99.00
2007 09 02 11 00  92  5.6  7.1  1.69  6.67  5.93 999 1014.9  26.7  27.6 999.0 99.0 99.00
2007 09 02 12 00  98  5.3  6.7  1.78  6.67  5.82 999 1014.6  26.7  27.6 999.0 99.0 99.00
2007 09 02 13 00  85  4.1  5.4  1.77  7.14  6.07 999 1014.1  26.6  27.6 999.0 99.0 99.00
2007 09 02 14 00 111  4.6  5.8  1.72 10.81  5.92 999 1013.8  26.4  27.6 999.0 99.0 99.00
2007 09 02 15 00 120  5.4  6.8  1.72  7.14  5.97 999 1013.9  24.9  27.6 999.0 99.0 99.00
2007 09 02 16 00  84  3.8  4.7  1.73  7.14  6.08 999 1014.3  25.8  27.6 999.0 99.0 99.00
2007 09 02 17 00 101  4.7  5.6  1.74 10.00  6.21 999 1014.6  25.4  27.6 999.0 99.0 99.00
2007 09 02 18 00  93  2.8  3.7  1.72  7.14  6.05 999 1015.4  26.3  27.6 999.0 99.0 99.00
2007 09 02 19 00  75  3.2  3.9  1.65  7.14  5.90 999 1015.7  26.5  27.6 999.0 99.0 99.00
2007 09 02 20 00  78  5.4  6.2  1.84  6.25  6.38 999 1016.0  26.4  27.6 999.0 99.0 99.00
2007 09 02 21 00  72  4.6  5.6  1.72  7.14  5.97 999 1016.1  26.7  27.7 999.0 99.0 99.00
2007 09 02 22 00  67  4.3  5.4  1.77  6.25  5.91 999 1016.0  26.9  27.8 999.0 99.0 99.00
2007 09 02 23 00  61  4.5  5.2  1.72  7.14  6.11 999 1015.4  26.8  27.9 999.0 99.0 99.00
2007 09 03 00 00  54  4.0  4.9  1.87  6.67  6.06 999 1014.9  26.8  27.9 999.0 99.0 99.00
2007 09 03 01 00  87  3.4  4.3  1.78  6.25  5.92 999 1014.2  26.9  28.0 999.0 99.0 99.00
2007 09 03 02 00 110  7.4  8.8  1.82  6.25  5.62 999 1014.0  25.5  27.9 999.0 99.0 99.00
2007 09 03 03 00  98  7.6  9.0  1.80 11.43  5.71 999 1013.9  25.8  27.9 999.0 99.0 99.00
2007 09 03 04 00 105  5.4  7.6  1.88  6.67  5.67 999 1014.3  25.8  27.8 999.0 99.0 99.00
2007 09 03 05 00 105  6.1  7.4  1.82  6.25  5.67 999 1014.6  26.4  27.8 999.0 99.0 99.00
2007 09 03 06 00  82  6.6  7.9  1.86  6.67  5.97 999 1015.2  26.3  27.7 999.0 99.0 99.00
2007 09 03 07 00 115  7.1  8.5  1.81  5.88  5.73 999 1015.6  25.9  27.7 999.0 99.0 99.00
2007 09 03 08 00  90  4.8  6.0  1.76  6.67  5.87 999 1016.1  26.5  27.7 999.0 99.0 99.00
2007 09 03 09 00 105  4.8  5.9  1.75  7.69  6.01 999 1016.3  26.8  27.7 999.0 99.0 99.00
2007 09 03 10 00  85  3.5  4.6  1.67  7.14  5.97 999 1015.9  26.6  27.6 999.0 99.0 99.00
2007 09 03 11 00  94  4.5  5.6  1.70  7.69  6.15 999 1015.3  27.0  27.6 999.0 99.0 99.00
2007 09 03 12 00 113  4.0  4.9  1.66 10.81  6.10 999 1014.9  26.9  27.6 999.0 99.0 99.00
2007 09 03 13 00 115  5.4  6.4  1.75  6.67  6.07 999 1014.4  26.5  27.6 999.0 99.0 99.00
2007 09 03 14 00 114  5.7  6.7  1.70 10.81  5.90 999 1014.1  26.6  27.6 999.0 99.0 99.00
2007 09 03 15 00 110  5.5  6.6  1.79  9.09  6.04 999 1014.1  26.4  27.6 999.0 99.0 99.00
2007 09 03 16 00  89  5.7  6.9  1.77  8.33  5.85 999 1014.2  26.5  27.6 999.0 99.0 99.00
2007 09 03 17 00  79  5.2  6.2  1.77  6.67  5.89 999 1014.5  26.6  27.6 999.0 99.0 99.00
2007 09 03 18 00  73  5.7  6.8  1.71 10.00  5.89 999 1015.0  26.7  27.6 999.0 99.0 99.00
2007 09 03 19 00  78  5.7  7.1  1.65  6.67  5.73 999 1015.7  26.8  27.6 999.0 99.0 99.00
2007 09 03 20 00  83  6.1  7.4  1.65  8.33  5.71 999 1016.2  26.9  27.7 999.0 99.0 99.00
2007 09 03 21 00  85  6.5  7.6  1.64 10.81  5.60 999 1016.4  26.7  27.7 999.0 99.0 99.00
2007 09 03 22 00  91  7.7  9.2  1.63 11.43  5.54 999 1016.3  26.3  27.7 999.0 99.0 99.00
2007 09 03 23 00  80  6.7  8.0  1.73  6.67  5.45 999 1016.0  26.6  27.7 999.0 99.0 99.00
2007 09 04 00 00  78  5.4  6.2  1.70  7.69  5.83 999 1015.4  26.6  27.8 999.0 99.0 99.00
2007 09 04 01 00  90  6.2  7.5  1.61 10.00  5.57 999 1015.0  27.0  27.8 999.0 99.0 99.00
2007 09 04 02 00 132  5.6  6.7  1.59  6.67  5.44 999 1014.7  25.9  27.8 999.0 99.0 99.00
2007 09 04 03 00 107  3.9  4.9  1.69  6.67  5.77 999 1014.8  26.4  27.7 999.0 99.0 99.00
2007 09 04 04 00 109  4.2  5.3  1.60  6.25  5.49 999 1014.9  26.8  27.7 999.0 99.0 99.00
2007 09 04 05 00 108  4.1  5.3  1.64  8.33  5.77 999 1015.3  26.9  27.7 999.0 99.0 99.00
2007 09 04 06 00 109  4.6  5.7  1.63 10.81  5.55 999 1015.7  27.0  27.7 999.0 99.0 99.00
2007 09 04 07 00 114  4.8  5.9  1.71 10.00  5.94 999 1016.0  27.0  27.7 999.0 99.0 99.00
2007 09 04 08 00 105  4.9  5.9  1.63  9.09  5.93 999 1016.6  26.9  27.7 999.0 99.0 99.00
2007 09 04 09 00 109  4.8  6.0  1.73 10.81  6.33 999 1016.6  26.9  27.6 999.0 99.0 99.00
2007 09 04 10 00 109  4.9  6.5  1.57 10.81  6.02 999 1016.2  26.9  27.6 999.0 99.0 99.00
2007 09 04 11 00  95  5.6  6.9  1.59 11.43  5.93 999 1016.0  26.8  27.6 999.0 99.0 99.00
2007 09 04 12 00  89  5.1  6.2  1.54  9.09  5.81 999 1015.3  26.6  27.6 999.0 99.0 99.00
2007 09 04 13 00  81  5.8  7.2  1.68  9.09  5.95 999 1014.7  26.6  27.6 999.0 99.0 99.00
2007 09 04 14 00  80  6.0  7.5  1.56  6.67  5.62 999 1014.3  26.6  27.6 999.0 99.0 99.00
2007 09 04 15 00  68  6.1  7.2  1.53  7.69  5.60 999 1014.3  26.6  27.6 999.0 99.0 99.00
2007 09 04 16 00  63  6.3  7.6  1.61  6.67  5.59 999 1014.4  26.5  27.6 999.0 99.0 99.00
2007 09 04 17 00  62  5.2  6.1  1.62  6.67  5.68 999 1014.8  26.6  27.6 999.0 99.0 99.00
2007 09 04 18 00  75  5.9  6.9  1.65  6.67  5.56 999 1015.5  26.8  27.6 999.0 99.0 99.00
2007 09 04 19 00  73  5.8  7.4  1.68  6.67  5.74 999 1016.0  26.9  27.6 999.0 99.0 99.00
2007 09 04 20 00  73  5.7  6.6  1.58  6.67  5.43 999 1016.3  26.9  27.6 999.0 99.0 99.00
2007 09 04 21 00 104  3.9  5.5  1.68  6.25  5.61 999 1016.3  26.1  27.6 999.0 99.0 99.00
2007 09 04 22 00 139  4.2  5.1  1.47  7.14  5.51 999 1016.1  26.9  27.6 999.0 99.0 99.00
2007 09 04 23 00 166  5.2  6.3  1.54  6.67  5.52 999 1015.7  25.7  27.6 999.0 99.0 99.00
2007 09 05 00 00 177  5.2  6.3  1.67  7.14  5.70 999 1015.0  26.4  27.7 999.0 99.0 99.00
2007 09 05 01 00 132  0.9  1.9  1.61  7.69  5.90 999 1014.5  26.9  27.7 999.0 99.0 99.00
2007 09 05 02 00 106  2.8  3.5  1.60  6.25  6.26 999 1014.1  26.8  27.7 999.0 99.0 99.00
2007 09 05 03 00  84  3.1  3.8  1.67 11.43  6.48 999 1014.1  26.7  27.7 999.0 99.0 99.00
2007 09 05 04 00  75  6.0  7.2  1.80  6.25  6.28 999 1014.2  26.5  27.7 999.0 99.0 99.00
2007 09 05 05 00  71  6.8  8.7  1.78  6.25  5.92 999 1014.6  26.6  27.6 999.0 99.0 99.00
2007 09 05 06 00  67  6.5  7.5  1.95  6.67  5.80 999 1015.1  26.5  27.6 999.0 99.0 99.00
2007 09 05 07 00  68  5.5  6.4  1.89  7.69  5.73 999 1015.6  26.5  27.6 999.0 99.0 99.00
2007 09 05 08 00  64  4.5  5.9  1.89  7.69  6.04 999 1016.0  26.8  27.6 999.0 99.0 99.00
2007 09 05 09 00  92  4.5  5.7  1.78  7.69  5.79 999 1016.0  26.8  27.6 999.0 99.0 99.00
2007 09 05 10 00 108  4.1  4.8  1.76  7.14  6.04 999 1015.8  26.7  27.6 999.0 99.0 99.00
2007 09 05 11 00  90  4.1  5.5  1.73  6.25  6.04 999 1015.4  26.7  27.6 999.0 99.0 99.00
2007 09 05 12 00  90  3.2  4.1  1.70  7.14  6.25 999 1014.7  26.6  27.6 999.0 99.0 99.00
2007 09 05 13 00 143  3.8  5.0  1.61  7.14  6.27 999 1014.3  24.7  27.6 999.0 99.0 99.00
2007 09 05 14 00 141  0.5  0.9  1.61  7.69  6.50 999 1013.9  25.7  27.6 999.0 99.0 99.00
2007 09 05 15 00 106  7.9  9.4  1.65  7.14  6.16 999 1013.8  24.7  27.6 999.0 99.0 99.00
2007 09 05 16 00 120  6.4  7.7  1.68  7.14  5.99 999 1014.1  25.1  27.6 999.0 99.0 99.00
2007 09 05 17 00  91  3.1  3.9  1.56  7.14  6.27 999 1014.4  26.4  27.6 999.0 99.0 99.00
2007 09 05 18 00 133  4.0  4.8  1.61  7.14  6.11 999 1014.8  26.1  27.6 999.0 99.0 99.00
2007 09 05 19 00  87  2.2  3.8  1.68  7.14  6.25 999 1015.0  25.8  27.6 999.0 99.0 99.00
2007 09 05 20 00 107  5.7  7.2  1.64  7.14  5.76 999 1015.1  27.0  27.6 999.0 99.0 99.00
2007 09 05 21 00 113  4.6  5.7  1.61  6.67  5.90 999 1015.1  26.9  27.6 999.0 99.0 99.00
2007 09 05 22 00 114  4.1  4.9  1.66  6.67  6.05 999 1014.8  27.0  27.7 999.0 99.0 99.00
2007 09 05 23 00  85  4.6  5.4  1.59  7.14  5.83 999 1014.1  26.8  27.8 999.0 99.0 99.00
2007 09 06 00 00  89  3.1  3.9  1.55  7.69  6.00 999 1013.4  27.0  27.9 999.0 99.0 99.00
2007 09 06 01 00  85  2.6  3.7  1.52 12.12  6.11 999 1012.7  27.0  28.1 999.0 99.0 99.00
2007 09 06 02 00  90  3.9  4.8  1.47 11.43  6.12 999 1012.2  27.0  28.1 999.0 99.0 99.00
2007 09 06 03 00  72  3.7  4.9  1.55 12.12  6.24 999 1012.3  27.0  28.0 999.0 99.0 99.00
2007 09 06 04 00  74  3.9  5.0  1.65 11.43  6.42 999 1012.6  26.6  27.9 999.0 99.0 99.00
2007 09 06 05 00  98  3.9  4.8  1.52  6.25  5.49 999 1013.1  26.2  27.9 999.0 99.0 99.00
2007 09 06 06 00 138  6.0  7.5  1.58 11.43  5.50 999 1013.5  25.4  27.8 999.0 99.0 99.00
2007 09 06 07 00 108  0.8  1.5  1.54  6.67  5.62 999 1014.3  25.9  27.8 999.0 99.0 99.00
2007 09 06 08 00 158  5.1  6.7  1.61 11.43  6.18 999 1014.9  24.6  27.8 999.0 99.0 99.00
2007 09 06 09 00 186  3.4  4.5  1.56 12.12  6.43 999 1014.9  25.5  27.7 999.0 99.0 99.00
2007 09 06 10 00 106  1.3  1.8  1.64 12.12  6.40 999 1014.7  26.2  27.7 999.0 99.0 99.00
2007 09 06 11 00  34  2.7  3.7  1.61 10.81  6.19 999 1014.4  25.4  27.7 999.0 99.0 99.00
2007 09 06 12 00 139  4.8  6.4  1.48 10.81  6.13 999 1013.8  26.5  27.7 999.0 99.0 99.00
2007 09 06 13 00 139  4.7  6.1  1.55 11.43  5.79 999 1013.5  26.6  27.7 999.0 99.0 99.00
2007 09 06 14 00 150  4.7  6.0  1.36 10.81  5.53 999 1013.2  26.5  27.7 999.0 99.0 99.00
2007 09 06 15 00 140  4.6  5.7  1.45 10.81  5.99 999 1013.0  26.6  27.7 999.0 99.0 99.00
2007 09 06 16 00 136  5.3  6.7  1.54 11.43  6.09 999 1013.1  26.5  27.6 999.0 99.0 99.00
2007 09 06 17 00 120  4.6  5.6  1.47 10.81  5.78 999 1013.6  26.4  27.6 999.0 99.0 99.00
2007 09 06 18 00 122  4.9  6.4  1.38 10.81  5.82 999 1014.0  26.6  27.6 999.0 99.0 99.00
2007 09 06 19 00 124  4.3  5.2  1.51 10.81  5.90 999 1014.3  26.7  27.6 999.0 99.0 99.00
2007 09 06 20 00 121  5.1  6.4  1.43 11.43  5.72 999 1014.6  26.7  27.7 999.0 99.0 99.00
2007 09 06 21 00 117  5.3  6.7  1.60  7.14  6.11 999 1014.5  26.8  27.7 999.0 99.0 99.00
2007 09 06 22 00 124  5.1  6.6  1.41 10.00  5.64 999 1014.2  26.7  27.7 999.0 99.0 99.00
2007 09 06 23 00 113  4.9  6.1  1.32 10.00  5.74 999 1013.9  26.7  27.8 999.0 99.0 99.00
2007 09 07 00 00 121  4.2  5.2  1.36 12.12  5.66 999 1013.6  26.9  27.9 999.0 99.0 99.00
2007 09 07 01 00 134  4.5  5.6  1.51  9.09  5.82 999 1013.2  27.0  27.9 999.0 99.0 99.00
2007 09 07 02 00 129  4.6  5.6  1.44  8.33  5.75 999 1012.9  27.0  27.9 999.0 99.0 99.00
2007 09 07 03 00 131  5.0  5.8  1.36 10.81  5.87 999 1012.9  27.2  27.9 999.0 99.0 99.00
2007 09 07 04 00 138  4.8  5.9  1.44 10.00  5.92 999 1013.3  27.1  27.8 999.0 99.0 99.00
2007 09 07 05 00 133  4.7  5.9  1.41 11.43  5.72 999 1014.0  27.1  27.8 999.0 99.0 99.00
2007 09 07 06 00 136  4.3  5.0  1.46 10.00  5.84 999 1014.8  27.0  27.7 999.0 99.0 99.00
2007 09 07 07 00 115  4.2  5.0  1.42 11.43  5.91 999 1015.6  27.0  27.7 999.0 99.0 99.00
2007 09 07 08 00 130  5.7  6.8  1.34  8.33  5.57 999 1016.1  27.0  27.7 999.0 99.0 99.00
2007 09 07 09 00 121  5.2  6.7  1.42 10.81  5.48 999 1016.3  26.9  27.7 999.0 99.0 99.00
2007 09 07 10 00 133  4.9  6.3  1.31 10.00  5.55 999 1016.2  26.9  27.7 999.0 99.0 99.00
2007 09 07 11 00 132  4.7  6.0  1.33 10.81  5.55 999 1015.5  26.8  27.6 999.0 99.0 99.00
2007 09 07 12 00 126  4.4  5.6  1.43 12.12  5.75 999 1014.9  26.7  27.6 999.0 99.0 99.00
2007 09 07 13 00 129  5.2  6.4  1.31  8.33  5.52 999 1014.5  26.7  27.6 999.0 99.0 99.00
2007 09 07 14 00 129  5.4  6.8  1.31  9.09  5.48 999 1014.1  26.7  27.6 999.0 99.0 99.00
2007 09 07 15 00 118  6.0  7.1  1.40 10.00  5.53 999 1014.3  26.7  27.6 999.0 99.0 99.00
2007 09 07 16 00 120  6.1  7.5  1.49  8.33  5.46 999 1014.9  26.7  27.6 999.0 99.0 99.00
2007 09 07 17 00 116  7.2  8.1  1.48 10.00  5.31 999 1015.3  26.7  27.6 999.0 99.0 99.00
2007 09 07 18 00 115  6.6  7.7  1.57  9.09  5.29 999 1015.9  26.9  27.6 999.0 99.0 99.00
2007 09 07 19 00 117  6.5  7.5  1.51  9.09  5.12 999 1016.4  27.0  27.6 999.0 99.0 99.00
2007 09 07 20 00 120  6.7  8.2  1.55 11.43  5.18 999 1016.5  27.0  27.6 999.0 99.0 99.00
2007 09 07 21 00 117  6.2  7.3  1.53  6.25  5.35 999 1016.8  27.0  27.6 999.0 99.0 99.00
2007 09 07 22 00 110  5.9  7.0  1.47 10.00  5.24 999 1016.5  27.1  27.7 999.0 99.0 99.00
2007 09 07 23 00 110  5.5  6.5  1.52  5.56  5.25 999 1016.1  27.0  27.7 999.0 99.0 99.00
2007 09 08 00 00 114  5.5  6.5  1.55 12.12  5.54 999 1015.5  27.1  27.8 999.0 99.0 99.00
2007 09 08 01 00 103  4.7  5.8  1.57 10.81  5.54 999 1015.1  27.1  27.9 999.0 99.0 99.00
2007 09 08 02 00  94  6.8 10.7  1.57  9.09  5.46 999 1015.1  25.4  27.9 999.0 99.0 99.00
2007 09 08 03 00  96  6.4  7.7  1.72 12.12  5.66 999 1014.9  27.1  27.8 999.0 99.0 99.00
2007 09 08 04 00  91  6.5  7.5  1.59  9.09  5.43 999 1015.3  27.1  27.8 999.0 99.0 99.00
2007 09 08 05 00  99  5.9  7.4  1.63 10.00  5.57 999 1015.8  27.1  27.7 999.0 99.0 99.00
2007 09 08 06 00  86  5.8  7.3  1.70  9.09  5.80 999 1016.5  27.0  27.7 999.0 99.0 99.00
2007 09 08 07 00  99  6.2  7.2  1.51  8.33  5.42 999 1016.8  27.1  27.7 999.0 99.0 99.00
2007 09 08 08 00 110  5.8  7.2  1.67 11.43  5.52 999 1017.4  27.1  27.6 999.0 99.0 99.00
2007 09 08 09 00 114  5.4  6.9  1.63  8.33  5.76 999 1017.6  27.0  27.6 999.0 99.0 99.00
2007 09 08 10 00 108  5.2  6.6  1.63 10.81  5.74 999 1017.5  27.0  27.6 999.0 99.0 99.00
2007 09 08 11 00  79  5.5  6.6  1.68  9.09  5.86 999 1016.9  26.6  27.6 999.0 99.0 99.00
2007 09 08 12 00  80  5.8  8.6  1.68  8.33  5.96 999 1016.3  26.7  27.6 999.0 99.0 99.00
2007 09 08 13 00  85  5.2  6.3  1.64 10.81  6.19 999 1016.0  26.6  27.6 999.0 99.0 99.00
2007 09 08 14 00  86  4.7  5.4  1.79  8.33  6.31 999 1015.7  26.6  27.6 999.0 99.0 99.00
2007 09 08 15 00  83  4.9  6.1  1.65 11.43  6.24 999 1015.8  26.5  27.6 999.0 99.0 99.00
2007 09 08 16 00  77  4.8  6.1  1.64 11.43  6.36 999 1016.3  26.6  27.6 999.0 99.0 99.00
2007 09 08 17 00  73  4.8  5.6  1.78 10.81  6.85 999 1016.8  26.6  27.6 999.0 99.0 99.00
2007 09 08 18 00  65  4.6  5.7  1.78 10.81  6.85 999 1017.1  26.8  27.6 999.0 99.0 99.00
2007 09 08 19 00  82  4.6  6.0  1.63 10.00  6.66 999 1017.4  27.0  27.6 999.0 99.0 99.00
2007 09 08 20 00  92  6.4  8.0  1.66 10.81  6.60 999 1017.5  27.1  27.7 999.0 99.0 99.00
2007 09 08 21 00  65  5.7  7.2  1.61  9.09  6.01 999 1017.5  27.0  27.7 999.0 99.0 99.00
2007 09 08 22 00  72  6.1  7.7  1.88 10.00  6.46 999 1017.2  27.1  27.7 999.0 99.0 99.00
2007 09 08 23 00  66  6.0  7.1  1.51  9.09  5.74 999 1016.5  27.1  27.7 999.0 99.0 99.00
2007 09 09 00 00  70  5.8  7.1  1.65  8.33  5.96 999 1015.8  27.2  27.8 999.0 99.0 99.00
2007 09 09 01 00  68  5.3  6.5  1.85  8.33  6.39 999 1015.0  27.1  27.8 999.0 99.0 99.00
2007 09 09 02 00  69  5.4  6.6  1.73 10.81  6.15 999 1014.4  27.1  27.9 999.0 99.0 99.00
2007 09 09 03 00  72  5.3  6.5  1.85  9.09  6.10 999 1014.3  27.3  27.9 999.0 99.0 99.00
2007 09 09 04 00  83  5.5  7.0  1.73 10.00  6.01 999 1014.5  27.2  27.8 999.0 99.0 99.00
2007 09 09 05 00  75  5.3  6.1  1.69 10.81  6.08 999 1014.8  27.2  27.8 999.0 99.0 99.00
2007 09 09 06 00  85  4.7  5.9  1.69 10.81  6.38 999 1015.2  27.2  27.7 999.0 99.0 99.00
2007 09 09 07 00  86  4.6  5.7  1.70 11.43  6.50 999 1015.9  27.2  27.7 999.0 99.0 99.00
2007 09 09 08 00  77  5.0  6.2  1.68 12.12  6.25 999 1016.3  27.2  27.7 999.0 99.0 99.00
2007 09 09 09 00  68  5.5  6.7  1.73 12.12  6.16 999 1016.1  27.1  27.7 999.0 99.0 99.00
2007 09 09 10 00  69  5.5  6.5  1.71 11.43  6.14 999 1015.9  27.0  27.7 999.0 99.0 99.00
2007 09 09 11 00  84  5.4  6.4  1.76 11.43  6.27 999 1015.4  27.2  27.7 999.0 99.0 99.00
